post_id,text,label,rationale_mask
1178891359031218176_twitter,<user> i have worshipped her since i have memory bc it is my job as a queer,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26389816_gab,i read about this a while ago this is actually one of those retarded jews who is on a plane flying over some place that he is not allowed to breath the air fucking retard wrapped himself in a bag until past the airspace,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1191604777915998208_twitter,i swear i be chilling i don ’ t mess with married women but got damn you hoes so fraud to yo husbands,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
10348060_gab,the us should only accept naturalized immigrants from europe british german french italian dutch swedish norwegian polish hungarian etc south africa boers and the minimum required iq for immigration to the us should be set at <number> and no socialists accepted,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
11090594_gab,sadly that not a joke the jihadi loons actively seek to destroy them and the useful idiot stooges of their opportunistic communist promoters will very likely fall in line there is no idea too absurd for those who have abandoned both reason and humor,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179030757555261440_twitter,<user> <user> <user> <user> <user> <user> that funny i can not for the life of me remember even one circumstance where any democrat sided with putin kim jon un nazis white supremacist or the kk,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179101903235538944_twitter,<user> <user> any strides black women and black queer people have made to fundamentally improve our lives have come from our own actions meanwhile any movement that has made change for straight black men has included the labor of black women and black queer people,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7232065_gab,let me get this straight ok if i convert to islam i can abuse women and children without catching any heat right i get a pass right hum,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
13374499_gab,these sand niggers can be bretty funny,hatespeech,"[0, 1, 1, 1, 0, 0, 0]"
9981407_gab,<user> congrats on making the kike hate list whoohoo be careful out there brother,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
8154294_gab,people do not let your dislike of illegal immigrants cloud your judgment i resent illegal immigrants that does not mean i hate mexicans i have more resentment for visas issued to foreign it workers in silicon valley than i do for the people picking my lettuce and tomatoes,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12118113_gab,changing the defintion of the word marriage so the queers can be included is outrageous to me how can the whole majority of a country go full cuck like this,normal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
21852772_gab,thread brainstorm below list what you see the jews doing as their major false flag attack to try to stop the mass awakening happening now country city type of attack and who the jews will false flag as perpetrating country group,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1179036289313587201_twitter,another one in the news black man sitting on the couch eatting ice cream police woman come his apartment shoot him dead you can live like you white but in there eyes u still a nigger,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1236507239155822593_twitter,<user> <user> but you said you like guys that what gays do,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1179063787581607936_twitter,<user> man i thought for sure her white ass was gon walk im glad they got her,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1167318533027418114_twitter,<user> lmfao i hate youu you are so annoying,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
15524045_gab,lol the goatfucker on the top comment tho,hatespeech,"[0, 0, 1, 0, 0, 0, 0, 0]"
1106169456231747585_twitter,taehyung i really like rm the world this bitch think he special 😔,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1192953569630130181_twitter,<user> i am jsut defeaned retard,offensive,"[0, 0, 0, 0, 0, 1]"
27106705_gab,i am the reaction to the shitskin invasion,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
17325666_gab,everytime i scroll past this cia nigger i want to vomit a kafkaesque boil covered faggot footsoldier for the greatest marxist ever,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1178838216184479744_twitter,<user> it starts off with that infamous footage where trump egomaniacally rudely arrogantly pushes away the prime minister of montenegro and trump is proud of that footage apparently we are letting trump down not sending in men with white coats to take care of him,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1084968822442848257_twitter,greg susan frank rodrick and manny heffley are all jews,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13409644_gab,boom should have sent that text made that phone call sooner i am out of this bitch by the end of november fuck this ghetto ass hoe,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090157360981536769_twitter,phoebe bridgers is a sociopath,normal,"[0, 0, 0, 0, 0]"
6385344_gab,our free speech is starting to go too in little ways trying to make people think it is for good hurt feelings or inciting violence bullsh*t <censored> unfortunately many people do not see it,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178428981592375297_twitter,<user> young boy ain t nigger music it nigga music,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178225289236598784_twitter,i hate when big dyke bitches say i hate coming to these big faggot scenes bitch if yo gay dykey ass dont stfu,offensive,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
1179062846346452992_twitter,im getting me a white boyfriend i am sick of the negros,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13301890_gab,i thought the semitic jews had the same iq as the arabs but its the non semitic ones that are high iq,hatespeech,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1179048156224540677_twitter,just imagine how much more progressive and liberal muslim countries will be if majority were shia,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2432948_gab,<user> explicit terrorist imagery that means no more exposing what muzzies are doing,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
16422464_gab,tuckerhighlights <date> t smiley wrongfully dismissed by pbs metoo about to crash barry doj deliberately undermind dea for muh iran deal mueller inquisition improperly seized trump team emails harvard being sued for discriminating against asians us govt spends <number> m p yr hunting ufos,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179092118247280644_twitter,i tried but karma is a bitch,normal,"[0, 0, 0, 0, 0, 0, 0]"
1089569255111176192_twitter,i will not tolerate non arab women slandering arab men only our camel jockey queens can call us zbele,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
1179048685654745095_twitter,<user> is concerned about kashmir she is not concerned that <user> threatened terrorism bloodshed and nuclear holocaust on <number> billion indian citizens in front of the whole world at unga,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19700689_gab,well gosh as if you think being a white nationalist means treating people badly because of their race for god sake the only thing that a white nationalist is advising is no future race mixing anything beyond that is actual racism which white nationalists oppose,offensive,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1179105459518590977_twitter,<user> are you a bif daft several muslim countries have been carved out of india ffs,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179104929941618688_twitter,it not abuse some gamers may be harassing the companies and some may have valid arguments as long as they dont harass abuse is a form of harassment and none of it is acceptable,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16138926_gab,this is why i have often stressed the need for whites to grow eat their own produce processed foods take years off our lives enrich corporate multinationals who use their billions to flood our countries with shitskin migrant labor buy elections for globalists who sympathize with them,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1179105664993509376_twitter,yall be getting raped molested out there huh 👀 well i suggested weapons self defense u knw 😊,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1076163162150457345_twitter,<user> oh yes let spend money housing refugees while not taking care of our veterans cool cool cool,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1252052990690643968_twitter,<user> marxist are more cruel than islamist both killed more people than any war in world,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15477151_gab,what a sundy ghetto store a pawn shop,normal,"[0, 0, 1, 1, 1, 0, 0, 0]"
1179009266407165952_twitter,<user> <user> because in <number> the republican party is a clown car full of white nationalists and conspiracy crackpots who are easily exploited by fox news and hordes of supplement selling grifters funded by billionaires who will not rest until they are trillionaires and the rest of us are slaves,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1126660652964175878_twitter,all these niggas wearing durags but none of these niggas spinnin 😂 🤣 🤔,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179043779354882049_twitter,early in the morning and there already armenians driving like faggots,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
1178571821622284288_twitter,sir i visited passport office raipur c g when i eneterd for photo click the officer told to pick out your cap topi i am muslim belong to dawoodi bohra community and i wear cap all the time please allow photos with our religious cap taher fazly mobile <phone>,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12632292_gab,on the positive side we now know what eight years of a communist moozlim alinskyite president will do to america never again,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
13019243_gab,what an unhinged retard,offensive,"[0, 0, 1, 1]"
1200151913854951424_twitter,framing thanksgiving as solely a day of gratitude and family while completely erasing the pain native americans feel today is violence,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3826085_gab,you are arguing that white people willfully stop black people from succeeding do you even read your own posts why bother is built into the black ghetto culture you have to seek self betterment rather than teach grabbing from others dnc tells the black community they must grab <user>,offensive,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
15333251_gab,yep all the moslem cock sucking labour muds out in force talking about inciting religious hatred racial hatred while the videos of moslems show rampant religious hatred of christians racial hatred of whites hate of gays not one word from labour on that cos they rely on moslem votes traitors,hatespeech,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
10640581_gab,pfft they do not let the ghetto types on the campus it would be a long walk to get from lee park to the hood,offensive,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22680262_gab,giving the asians a bad name,normal,"[0, 0, 0, 0, 0, 0]"
20695676_gab,america the rulers overlords at the federal local levels have made a declaration the lives of american citizens are no longer our concern as of this moment the only lives worth protecting defending are those of illegal aliens muslim terrorists libbyschaaf,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1179078851235856385_twitter,socialjustice shs im shocked to see that there was a film back in the day showing a women would rather kill herself than get raped by a black man implying black men are rapist absurd 😠 😠 😠,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11717498_gab,paul ryan is a retard because ryan care was his baby that got rejected in practice ryan is mad trumpcare has a foreseeable future ryan wanted to be the one with the alternative to aca obamacare whimp,normal,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1089988481542180864_twitter,<user> i will show you the crimes of jews for being kicked out of <number> countries after work,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
25885882_gab,the gunman hiding i hope they catch him my thoughts go out to the victims also who ever says that me is a cia nigger,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1179098555606130689_twitter,f*ck <censored> white gays and f*ck <censored> their smelly loose cyst infested assholes they are the epitome of hypocrisy the pinnacle of being a musty thieves that perpetuate stereotypes on the queer community of color but love to adopt mannerisms when it in their convenience,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21037896_gab,showa time for this fucking kike,hatespeech,"[0, 0, 0, 0, 1, 1]"
17184388_gab,video games are kike influenced degeneracy are you going to suggest porn next rentfree in your head kike even nature is trying to warn you,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1170067182069473282_twitter,oh look the refs a nigger again,hatespeech,"[0, 0, 0, 0, 0, 1, 0]"
1178682577516974080_twitter,<user> tourist should visit india to get raped,offensive,"[0, 0, 1, 1, 1, 1, 1, 1]"
1185778101147582464_twitter,jose altuve shoes sizes does not matter,normal,"[0, 0, 0, 0, 0, 0, 0]"
2449943_gab,<user> in every country where muzzies are in minority the want minority rights in every country where muzzie are majority there are no minority rights,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
8782621_gab,that is retarded check out these <number> from oz if you have not already <user> <user>,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1081317974378729472_twitter,<user> those muzzies sure have a way with words and ak47,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1179099722025504769_twitter,just say you hate queer people already,normal,"[0, 0, 0, 0, 0, 0, 0]"
16752837_gab,luke o brien models himself as the perfect bugman the drivel he puts out is vapid snark supporting the status quo while attacking things he too moronic to understand this is a man who has spent decades climbing the ladder of anti white organizations by religiously scrubbing kike scrotum sad,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1172682083170258944_twitter,oomf just said ‘ they might not be nazi ’ they just hate jews ’,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
11738380_gab,fight white apologists i am white i have not terrorized anyone please do not speak for me and do not fucking ever apologize for me,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23383427_gab,that cool keep em coming soy nigger aka ricky best bitch,normal,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]"
1178868328858828801_twitter,<user> <user> they are not illegal aliens they are people just like you they are no different so stop with the inflammatory demonising language plenty of white americans commit crimes do not single out the minority of immigrants that do you are definitely indoctrinated into the cult of trump,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16841015_gab,i really do not understand why white people can not say nigger i mean we invented it,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15859370_gab,i intensely dislike jews i am not going to link up with a filthy white hating nigger who also dislikes them just because he nods to the fuhrer,hatespeech,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178720035604271108_twitter,<user> <user> we did not like them trying to be white like how the jews ran off people do not realize blacks are not anti semitic we are mad at them for abandoning us to go be white with white people when they used to be with us we are always left behind 😿,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178548344483770368_twitter,my cousin is a faggot,offensive,"[0, 0, 0, 0, 1]"
1192979935029268480_twitter,<user> hell 8 kids are fuckin retarded lol,offensive,"[0, 0, 0, 0, 0, 1, 1, 0]"
26167567_gab,our moslem friends also ask the same question why dont we just drop our drawers why dont we just dissolve the republic just blow our brains out do our enemies a favor,normal,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1146120134756622336_twitter,<user> <user> the nazis made the prisoners in the death camps sing it every morning,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1278979776460578816_twitter,good morning to all the <number> ’ <number> <number> ’ <number> women,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1096280816596860928_twitter,who do bitches in horror movies always have huge houses like cmon we know you can ’ t cover those property taxes,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4589525_gab,we need to start making right wing propaganda depicting homosexuals and arabs as villains though not just because they belong to those groups we need to be a smidge more subversive the infotainment medium alone will wont cement the glorious winning,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178324785211658240_twitter,<user> lee hsien loong chinamen criminals <number> harry potter <number> regular talker <number> kanina sure or not <number> kanina ranger are all involved in arranging pseudo terrorists this region to start racial violence in singapore tamil gangster tamil ravi shankar and chinaman uncle too,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178880084154834944_twitter,<user> <user> <number> hillbilly polled,normal,"[0, 0, 0, 0, 0]"
16151649_gab,shaun king is that lily white faggot who pretends he a nigger and race baits constantly on twitter for blm and the niggers eat it up like hotcakes,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
18636833_gab,retarded x <number> asshole x <number> justin trudeau retarded asshole,hatespeech,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
13719473_gab,the nigger loses hands down,offensive,"[1, 1, 1, 0, 0]"
5557811_gab,my boss called me into his office this morning he said why have i had sexual harassment complaints from several members of our female staff i said because you are probably a pervert,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18779273_gab,<user> ‍ he did not leave me he just took a holiday with esmerelda the greasy spic maid,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1274649145014444032_twitter,<user> somali refugees getting the job of signing up for welfare done right every time,offensive,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
22491010_gab,it truly is amazing how you reject a girl once and she starts accusing you of being a homosex moslem in bitter spite like this sad,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
16518540_gab,buncha nigger lovers trying to be hip wat morons,offensive,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
23697018_gab,the only thing that makes a black ghetto as stinking black men selling drugs and committing crime because it cool and it in the hood these f coons who destroy society should be executed worthless s* screwing <censored> up societies throughout the world f***ing <censored> nigga c**ts <censored>,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1089542761248899073_twitter,<user> because he is a misogynist and views women only in terms of being dominated,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14362769_gab,with each passing day i am coming more and more to the conclusion that women are some kinda nigger variant,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
20741822_gab,look where iq has gotten us our countries are flooded with brown inbred retards nah i d rather be a nigger at this point,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
1163196987635728384_twitter,i accidentally k worded choerry roach,normal,"[0, 0, 0, 0, 0, 0]"
22398621_gab,skinhead dyke cunt,hatespeech,"[1, 1, 1]"
1178701295470940160_twitter,w kamau bell liberal redneck trae crowder professor alan lichtman naca ceo bruce marx professor phil zuckerman and other great guests why are not you subscribed to the naked diner podcast international podcast day atheist,normal,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179068819534426120_twitter,<user> <user> the caucasity of white people dressing up as negros for props did you all not see justin trudeau,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178747576704741376_twitter,<user> <user> she creative alright a big ol fake hate crime victim liar too now how do you think this effected three innocent white christian boys what about their parents what about the school community you think they were traumatized,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1172678157289304064_twitter,<user> must admit the term “ muzzies ” nags at me bothers me but this guy nevertheless is in need of serious mental adjustment,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8645853_gab,even if this is true your faggot ass says it as if it were a bad thing,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12414572_gab,would some canadian patriot please maroon this faggot on an ice floe before he totally destroys your country,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1122251315365597185_twitter,<user> <user> i fucking hate you,normal,"[0, 0, 0, 0, 0, 0]"
